shared_name	shared_interaction	name	interaction	pdb	NA	number_of_underlying_edges	edge_betweenness
Nuclear mRNA export protein SAC3 (interacts with) 26S proteasome complex subunit SEM1	interacts with	Nuclear mRNA export protein SAC3 (interacts with) 26S proteasome complex subunit SEM1	interacts with	3t5v	1	112560.0
U3 small nucleolar ribonucleoprotein protein IMP4 (interacts with) U3 small nucleolar ribonucleoprotein protein IMP3	interacts with	U3 small nucleolar ribonucleoprotein protein IMP4 (interacts with) U3 small nucleolar ribonucleoprotein protein IMP3	interacts with	5wlc	1	15.47925327
26S proteasome regulatory subunit 4 homolog (interacts with) 26S proteasome subunit RPT4	interacts with	26S proteasome regulatory subunit 4 homolog (interacts with) 26S proteasome subunit RPT4	interacts with	6fvy	11	15.18626465
Actin (interacts with) Chromatin modification-related protein EAF1	interacts with	Actin (interacts with) Chromatin modification-related protein EAF1	interacts with	5y81	1	15.0
Mediator of RNA polymerase II transcription subunit 14 (interacts with) Mediator of RNA polymerase II transcription subunit 21	interacts with	Mediator of RNA polymerase II transcription subunit 14 (interacts with) Mediator of RNA polymerase II transcription subunit 21	interacts with	5oqm	1	14.85714286
Pre-mRNA-splicing factor CLF1 (interacts with) Pre-mRNA-splicing factor PRP46	interacts with	Pre-mRNA-splicing factor CLF1 (interacts with) Pre-mRNA-splicing factor PRP46	interacts with	5ylz	11	14.64531025
Proteasome subunit alpha type-3 (interacts with) Probable proteasome subunit alpha type-7	interacts with	Proteasome subunit alpha type-3 (interacts with) Probable proteasome subunit alpha type-7	interacts with	6hwf	288	14.28202838
U6 snRNA-associated Sm-like protein LSm3 (interacts with) DNA topoisomerase 2-associated protein PAT1	interacts with	U6 snRNA-associated Sm-like protein LSm3 (interacts with) DNA topoisomerase 2-associated protein PAT1	interacts with	4c8q	1	14.19015152
26S proteasome regulatory subunit RPN12 (interacts with) 26S proteasome regulatory subunit RPN2	interacts with	26S proteasome regulatory subunit RPN12 (interacts with) 26S proteasome regulatory subunit RPN2	interacts with	6fvy	18	14.11277422
Pre-mRNA-splicing factor SLT11 (interacts with) Pre-mRNA-processing factor 19	interacts with	Pre-mRNA-splicing factor SLT11 (interacts with) Pre-mRNA-processing factor 19	interacts with	5mq0	1	14.05983183
DNA-directed RNA polymerase III subunit RPC6 (interacts with) Transcription factor TFIIIB component B''	interacts with	DNA-directed RNA polymerase III subunit RPC6 (interacts with) Transcription factor TFIIIB component B''	interacts with	6f41	7	14.05439527
U3 small nucleolar RNA-associated protein 7 (interacts with) U3 small nucleolar RNA-associated protein 10	interacts with	U3 small nucleolar RNA-associated protein 7 (interacts with) U3 small nucleolar RNA-associated protein 10	interacts with	5wlc	1	13.90201891
DNA-directed RNA polymerase III subunit RPC1 (interacts with) DNA-directed RNA polymerase III subunit RPC8	interacts with	DNA-directed RNA polymerase III subunit RPC1 (interacts with) DNA-directed RNA polymerase III subunit RPC8	interacts with	6f44	15	13.63333333
Ribosome biogenesis protein 15 (interacts with) Ribosome biogenesis protein RLP7	interacts with	Ribosome biogenesis protein 15 (interacts with) Ribosome biogenesis protein RLP7	interacts with	6em5	9	13.44069264
DNA-directed RNA polymerase III subunit RPC1 (interacts with) DNA-directed RNA polymerase III subunit RPC3	interacts with	DNA-directed RNA polymerase III subunit RPC1 (interacts with) DNA-directed RNA polymerase III subunit RPC3	interacts with	6f44	15	13.14632035
Small nuclear ribonucleoprotein F (interacts with) Protein LUC7	interacts with	Small nuclear ribonucleoprotein F (interacts with) Protein LUC7	interacts with	6g90	2	13.13333333
U3 small nucleolar RNA-associated protein 18 (interacts with) Nucleolar protein 58	interacts with	U3 small nucleolar RNA-associated protein 18 (interacts with) Nucleolar protein 58	interacts with	5wlc	1	13.08600993
P20618:#Proteasome subunit beta type-1#P23724:#Proteasome subunit beta type-6 (interacts with) Proteasome subunit beta type-7	interacts with	P20618:#Proteasome subunit beta type-1#P23724:#Proteasome subunit beta type-6 (interacts with) Proteasome subunit beta type-7	interacts with	5m2b	50	13.03434609
CWC15 (interacts with) Pre-mRNA-splicing factor CLF1	interacts with	CWC15 (interacts with) Pre-mRNA-splicing factor CLF1	interacts with	5lj5	1	12.81515152
Mediator of RNA polymerase II transcription subunit 18 (interacts with) Mediator of RNA polymerase II transcription subunit 20	interacts with	Mediator of RNA polymerase II transcription subunit 18 (interacts with) Mediator of RNA polymerase II transcription subunit 20	interacts with	5sva	4	12.81324786
Proteasome subunit beta type-7 (interacts with) O09061:#Proteasome subunit beta type-1#P23724:#Proteasome subunit beta type-6	interacts with	Proteasome subunit beta type-7 (interacts with) O09061:#Proteasome subunit beta type-1#P23724:#Proteasome subunit beta type-6	interacts with	5l6c	16	12.4307229
ATP-dependent RNA helicase HAS1 (interacts with) A6ZMA9:#Ribosome biogenesis protein ERB1#Q04660:#Ribosome biogenesis protein ERB1	interacts with	ATP-dependent RNA helicase HAS1 (interacts with) A6ZMA9:#Ribosome biogenesis protein ERB1#Q04660:#Ribosome biogenesis protein ERB1	interacts with	6cb1	1	12.36364434
Pre-mRNA-splicing factor SPP382 (interacts with) Pre-mRNA-splicing factor NTR2	interacts with	Pre-mRNA-splicing factor SPP382 (interacts with) Pre-mRNA-splicing factor NTR2	interacts with	5y88	1	11.98095238
Protein CWC16 (interacts with) Pre-mRNA-splicing factor ISY1	interacts with	Protein CWC16 (interacts with) Pre-mRNA-splicing factor ISY1	interacts with	5lj5	3	11.87884615
DNA-directed RNA polymerase III subunit RPC1 (interacts with) DNA-directed RNA polymerase III subunit RPC2	interacts with	DNA-directed RNA polymerase III subunit RPC1 (interacts with) DNA-directed RNA polymerase III subunit RPC2	interacts with	6f44	15	11.81584578
Proteasome subunit alpha type-3 (interacts with) Proteasome subunit alpha type-1	interacts with	Proteasome subunit alpha type-3 (interacts with) Proteasome subunit alpha type-1	interacts with	6hwf	287	11.59650995
Proteasome-interacting protein CIC1 (interacts with) ATP-dependent RNA helicase HAS1	interacts with	Proteasome-interacting protein CIC1 (interacts with) ATP-dependent RNA helicase HAS1	interacts with	6em5	8	11.48083028
Proteasome subunit beta type-2 (interacts with) Proteasome subunit beta type-3	interacts with	Proteasome subunit beta type-2 (interacts with) Proteasome subunit beta type-3	interacts with	6hwf	280	11.44440612
Proteasome subunit alpha type-4 (interacts with) Proteasome subunit alpha type-3	interacts with	Proteasome subunit alpha type-4 (interacts with) Proteasome subunit alpha type-3	interacts with	5wvi	304	11.41101993
Protein CWC16 (interacts with) Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP22	interacts with	Protein CWC16 (interacts with) Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP22	interacts with	6exn	1	11.32857143
Pre-mRNA-splicing factor PRP11 (interacts with) Pre-mRNA-splicing factor CWC24	interacts with	Pre-mRNA-splicing factor PRP11 (interacts with) Pre-mRNA-splicing factor CWC24	interacts with	5gm6	1	11.15238095
26S proteasome regulatory subunit RPN8 (interacts with) 26S proteasome regulatory subunit RPN6	interacts with	26S proteasome regulatory subunit RPN8 (interacts with) 26S proteasome regulatory subunit RPN6	interacts with	5a5b	20	11.10247187
Pre-mRNA-splicing factor CLF1 (interacts with) Pre-mRNA-splicing factor SYF2	interacts with	Pre-mRNA-splicing factor CLF1 (interacts with) Pre-mRNA-splicing factor SYF2	interacts with	6exn	9	11.08888889
Mediator of RNA polymerase II transcription subunit 8 (interacts with) Mediator of RNA polymerase II transcription subunit 18	interacts with	Mediator of RNA polymerase II transcription subunit 8 (interacts with) Mediator of RNA polymerase II transcription subunit 18	interacts with	5sva	4	11.08083028
Proteasome subunit alpha type-6 (interacts with) Proteasome subunit alpha type-5	interacts with	Proteasome subunit alpha type-6 (interacts with) Proteasome subunit alpha type-5	interacts with	5wvk	306	11.04483044
Pescadillo homolog (interacts with) Ribosome biogenesis protein NOP53	interacts with	Pescadillo homolog (interacts with) Ribosome biogenesis protein NOP53	interacts with	3jct	1	10.87184413
26S proteasome regulatory subunit 6B homolog (interacts with) 26S proteasome regulatory subunit RPN5	interacts with	26S proteasome regulatory subunit 6B homolog (interacts with) 26S proteasome regulatory subunit RPN5	interacts with	5wvk	14	10.77182542
Mediator of RNA polymerase II transcription subunit 4 (interacts with) Mediator of RNA polymerase II transcription subunit 14	interacts with	Mediator of RNA polymerase II transcription subunit 4 (interacts with) Mediator of RNA polymerase II transcription subunit 14	interacts with	5oqm	1	10.63333333
Pre-mRNA-splicing factor CWC22 (interacts with) Pre-mRNA-splicing factor SLU7	interacts with	Pre-mRNA-splicing factor CWC22 (interacts with) Pre-mRNA-splicing factor SLU7	interacts with	6exn	2	10.62539683
26S proteasome regulatory subunit RPN6 (interacts with) 26S proteasome regulatory subunit RPN7	interacts with	26S proteasome regulatory subunit RPN6 (interacts with) 26S proteasome regulatory subunit RPN7	interacts with	6fvy	20	10.60417264
26S proteasome regulatory subunit 4 homolog (interacts with) 26S proteasome regulatory subunit 6A	interacts with	26S proteasome regulatory subunit 4 homolog (interacts with) 26S proteasome regulatory subunit 6A	interacts with	6fvy	12	10.52509469
Pre-mRNA-processing factor 31 (interacts with) Pre-mRNA-splicing factor 6	interacts with	Pre-mRNA-processing factor 31 (interacts with) Pre-mRNA-splicing factor 6	interacts with	5zwo	6	10.32307692
Ribosome biogenesis protein RLP24 (interacts with) Eukaryotic translation initiation factor 6	interacts with	Ribosome biogenesis protein RLP24 (interacts with) Eukaryotic translation initiation factor 6	interacts with	6ft6	8	10.24848485
Exosome complex component SKI6 (interacts with) Exosome complex component RRP43	interacts with	Exosome complex component SKI6 (interacts with) Exosome complex component RRP43	interacts with	5okz	2	9.91666667
Exosome complex component RRP43 (interacts with) Exosome complex exonuclease DIS3	interacts with	Exosome complex component RRP43 (interacts with) Exosome complex exonuclease DIS3	interacts with	6fsz	5	9.91666667
Transcription initiation factor IIE subunit alpha (interacts with) Transcription initiation factor IIE subunit beta	interacts with	Transcription initiation factor IIE subunit alpha (interacts with) Transcription initiation factor IIE subunit beta	interacts with	6gym	8	9.82730015
Pre-mRNA-splicing factor SNT309 (interacts with) Pre-mRNA-processing factor 19	interacts with	Pre-mRNA-splicing factor SNT309 (interacts with) Pre-mRNA-processing factor 19	interacts with	6exn	10	9.56666667
Exosome complex component RRP40 (interacts with) Exosome complex exonuclease RRP6	interacts with	Exosome complex component RRP40 (interacts with) Exosome complex exonuclease RRP6	interacts with	5vzj	5	9.42222222
Exosome complex component RRP43 (interacts with) P00720:#Endolysin#Q08491:#Superkiller protein 7	interacts with	Exosome complex component RRP43 (interacts with) P00720:#Endolysin#Q08491:#Superkiller protein 7	interacts with	5jea	1	9.25
DNA-directed RNA polymerase III subunit RPC5 (interacts with) DNA-directed RNA polymerase III subunit RPC6	interacts with	DNA-directed RNA polymerase III subunit RPC5 (interacts with) DNA-directed RNA polymerase III subunit RPC6	interacts with	6f41	3	9.0
Mediator of RNA polymerase II transcription subunit 7 (interacts with) Mediator of RNA polymerase II transcription subunit 31	interacts with	Mediator of RNA polymerase II transcription subunit 7 (interacts with) Mediator of RNA polymerase II transcription subunit 31	interacts with	5sva	2	8.93015873
U4/U6 snRNA-associated-splicing factor PRP24 (interacts with) U6 snRNA-associated Sm-like protein LSm7	interacts with	U4/U6 snRNA-associated-splicing factor PRP24 (interacts with) U6 snRNA-associated Sm-like protein LSm7	interacts with	5vsu	1	8.8
Mediator of RNA polymerase II transcription subunit 11 (interacts with) Mediator of RNA polymerase II transcription subunit 22	interacts with	Mediator of RNA polymerase II transcription subunit 11 (interacts with) Mediator of RNA polymerase II transcription subunit 22	interacts with	5sva	4	8.75161735
Proteasome subunit beta type-4 (interacts with) P28063:#Proteasome subunit beta type-8#P30656:#Proteasome subunit beta type-5	interacts with	Proteasome subunit beta type-4 (interacts with) P28063:#Proteasome subunit beta type-8#P30656:#Proteasome subunit beta type-5	interacts with	5l6c	14	8.73053475
26S proteasome subunit RPT4 (interacts with) 26S proteasome regulatory subunit 6A	interacts with	26S proteasome subunit RPT4 (interacts with) 26S proteasome regulatory subunit 6A	interacts with	6fvy	22	8.62938836
Pre-mRNA-splicing factor CLF1 (interacts with) Pre-mRNA-splicing factor CWC15	interacts with	Pre-mRNA-splicing factor CLF1 (interacts with) Pre-mRNA-splicing factor CWC15	interacts with	5ylz	10	8.54531025
26S proteasome regulatory subunit 8 homolog (interacts with) 26S proteasome subunit RPT4	interacts with	26S proteasome regulatory subunit 8 homolog (interacts with) 26S proteasome subunit RPT4	interacts with	5wvi	7	8.41457823
Proteasome subunit beta type-4 (interacts with) P28074:#Proteasome subunit beta type-5#P30656:#Proteasome subunit beta type-5	interacts with	Proteasome subunit beta type-4 (interacts with) P28074:#Proteasome subunit beta type-5#P30656:#Proteasome subunit beta type-5	interacts with	5l64	18	8.33053475
Proteasome subunit beta type-4 (interacts with) P28062:#Proteasome subunit beta type-8#P30656:#Proteasome subunit beta type-5	interacts with	Proteasome subunit beta type-4 (interacts with) P28062:#Proteasome subunit beta type-8#P30656:#Proteasome subunit beta type-5	interacts with	5m2b	36	8.26749127
26S proteasome regulatory subunit 8 homolog (interacts with) 26S proteasome regulatory subunit 6B homolog	interacts with	26S proteasome regulatory subunit 8 homolog (interacts with) 26S proteasome regulatory subunit 6B homolog	interacts with	6ef3	22	8.26275528
26S proteasome regulatory subunit RPN9 (interacts with) 26S proteasome regulatory subunit RPN12	interacts with	26S proteasome regulatory subunit RPN9 (interacts with) 26S proteasome regulatory subunit RPN12	interacts with	5wvk	20	8.22950111
DNA-directed RNA polymerase III subunit RPC5 (interacts with) DNA-directed RNA polymerase III subunit RPC4	interacts with	DNA-directed RNA polymerase III subunit RPC5 (interacts with) DNA-directed RNA polymerase III subunit RPC4	interacts with	6f44	15	8.2008658
U6 snRNA-associated Sm-like protein LSm4 (interacts with) U6 snRNA-associated Sm-like protein LSm8	interacts with	U6 snRNA-associated Sm-like protein LSm4 (interacts with) U6 snRNA-associated Sm-like protein LSm8	interacts with	6aso	11	8.03333333
26S proteasome regulatory subunit RPN7 (interacts with) 26S proteasome regulatory subunit RPN3	interacts with	26S proteasome regulatory subunit RPN7 (interacts with) 26S proteasome regulatory subunit RPN3	interacts with	5wvk	20	7.91654332
26S proteasome regulatory subunit RPN8 (interacts with) 26S proteasome regulatory subunit RPN7	interacts with	26S proteasome regulatory subunit RPN8 (interacts with) 26S proteasome regulatory subunit RPN7	interacts with	4cr4	20	7.7525974
Probable proteasome subunit alpha type-7 (interacts with) Proteasome subunit alpha type-1	interacts with	Probable proteasome subunit alpha type-7 (interacts with) Proteasome subunit alpha type-1	interacts with	6hwf	306	7.58243041
